type,region,instance,deployment,engine,license,term,purchaseOption,upfront,hourly,daily,adjustedAmortisedHourly,adjustedAmortisedDaily,sku
onDemand,us-east-1,db.r5.12xlarge,multi-az,oracle,byol,,,,9.618240,230.837760,9.618240,230.837760,2798BP27JH22RC49
savings,us-east-1,db.r5.12xlarge,multi-az,oracle,byol,1yr,All Upfront,45486.26,0.000000,0.000000,5.188941,124.534593,2798BP27JH22RC49
savings,us-east-1,db.r5.12xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,5.563340,133.520160,5.563340,133.520160,2798BP27JH22RC49
savings,us-east-1,db.r5.12xlarge,multi-az,oracle,byol,1yr,Partial Upfront,23207.10,2.649230,63.581520,5.296629,127.119097,2798BP27JH22RC49
savings,us-east-1,db.r5.12xlarge,multi-az,oracle,byol,3yr,All Upfront,91699.22,0.000000,0.000000,3.486928,83.686261,2798BP27JH22RC49
savings,us-east-1,db.r5.12xlarge,multi-az,oracle,byol,3yr,Partial Upfront,46785.72,1.780286,42.726864,3.559346,85.424304,2798BP27JH22RC49
onDemand,us-east-1,db.r5b.xlarge.tpc2.mem2x,multi-az,oracle,byol,,,,1.896300,45.511200,1.896300,45.511200,2AJF8CCJ2XXCYAWV
savings,us-east-1,db.r5b.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,All Upfront,11290.94,0.000000,0.000000,1.288038,30.912909,2AJF8CCJ2XXCYAWV
savings,us-east-1,db.r5b.xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,Partial Upfront,12452.80,0.473860,11.372640,0.947387,22.737276,2AJF8CCJ2XXCYAWV
savings,us-east-1,db.r5b.xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,All Upfront,23909.72,0.000000,0.000000,0.909184,21.820415,2AJF8CCJ2XXCYAWV
savings,us-east-1,db.r5b.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,Partial Upfront,5811.02,0.663404,15.921696,1.326308,31.831402,2AJF8CCJ2XXCYAWV
savings,us-east-1,db.r5b.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,No Upfront,0.00,1.364734,32.753616,1.364734,32.753616,2AJF8CCJ2XXCYAWV
onDemand,us-east-1,db.r7i.2xlarge.tpc2.mem8x,multi-az,oracle,byol,,,,13.760000,330.240000,13.760000,330.240000,36JXH7CKQN5MNP5H
onDemand,us-east-1,db.r7i.xlarge,multi-az,oracle,byol,,,,0.860000,20.640000,0.860000,20.640000,39PAR4C5ZQXK2547
savings,us-east-1,db.r7i.xlarge,multi-az,oracle,byol,1yr,Partial Upfront,2448.42,0.279500,6.708000,0.558809,13.411409,39PAR4C5ZQXK2547
savings,us-east-1,db.r7i.xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,0.576200,13.828800,0.576200,13.828800,39PAR4C5ZQXK2547
savings,us-east-1,db.r7i.xlarge,multi-az,oracle,byol,1yr,All Upfront,4746.34,0.000000,0.000000,0.541449,12.994771,39PAR4C5ZQXK2547
onDemand,us-east-1,db.r5.8xlarge,multi-az,oracle,byol,,,,6.412160,153.891840,6.412160,153.891840,3CC2BJV64NM64UKN
savings,us-east-1,db.r5.8xlarge,multi-az,oracle,byol,1yr,All Upfront,30325.32,0.000000,0.000000,3.459425,83.026201,3CC2BJV64NM64UKN
savings,us-east-1,db.r5.8xlarge,multi-az,oracle,byol,3yr,All Upfront,61152.02,0.000000,0.000000,2.325349,55.808369,3CC2BJV64NM64UKN
savings,us-east-1,db.r5.8xlarge,multi-az,oracle,byol,3yr,Partial Upfront,31199.94,1.187230,28.493520,2.373630,56.967113,3CC2BJV64NM64UKN
savings,us-east-1,db.r5.8xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,3.709094,89.018256,3.709094,89.018256,3CC2BJV64NM64UKN
savings,us-east-1,db.r5.8xlarge,multi-az,oracle,byol,1yr,Partial Upfront,15472.26,1.766268,42.390432,3.531299,84.751171,3CC2BJV64NM64UKN
onDemand,us-east-1,db.r7i.4xlarge.tpc2.mem2x,multi-az,oracle,byol,,,,6.880000,165.120000,6.880000,165.120000,3J6M648VHR47XD3W
onDemand,us-east-1,db.r3.2xlarge,multi-az,oracle,byol,,,,1.625400,39.009600,1.625400,39.009600,453D8QA3V6HNZ4SS
onDemand,us-east-1,db.r6id.24xlarge,multi-az,oracle,byol,,,,24.602880,590.469120,24.602880,590.469120,48UXZY27PEZHBEYJ
savings,us-east-1,db.r6id.24xlarge,multi-az,oracle,byol,3yr,All Upfront,342673.02,0.000000,0.000000,13.030383,312.729199,48UXZY27PEZHBEYJ
savings,us-east-1,db.r6id.24xlarge,multi-az,oracle,byol,1yr,All Upfront,157331.84,0.000000,0.000000,17.947963,430.751102,48UXZY27PEZHBEYJ
savings,us-east-1,db.r6id.24xlarge,multi-az,oracle,byol,3yr,Partial Upfront,177800.70,6.765620,162.374880,13.526617,324.638809,48UXZY27PEZHBEYJ
savings,us-east-1,db.r6id.24xlarge,multi-az,oracle,byol,1yr,Partial Upfront,80820.22,9.226080,221.425920,18.445818,442.699623,48UXZY27PEZHBEYJ
savings,us-east-1,db.r6id.24xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,18.944080,454.657920,18.944080,454.657920,48UXZY27PEZHBEYJ
onDemand,us-east-1,db.r7i.metal-48xl,multi-az,oracle,byol,,,,30.960000,743.040000,30.960000,743.040000,49MHXMDXQ79W8AMC
onDemand,us-east-1,db.r5.4xlarge,multi-az,oracle,byol,,,,3.206080,76.945920,3.206080,76.945920,4XCBNQXCW7HKCBY7
savings,us-east-1,db.r5.4xlarge,multi-az,oracle,byol,3yr,All Upfront,30566.12,0.000000,0.000000,1.162298,27.895159,4XCBNQXCW7HKCBY7
savings,us-east-1,db.r5.4xlarge,multi-az,oracle,byol,1yr,All Upfront,15161.80,0.000000,0.000000,1.729614,41.510746,4XCBNQXCW7HKCBY7
savings,us-east-1,db.r5.4xlarge,multi-az,oracle,byol,3yr,Partial Upfront,15595.24,0.593400,14.241600,1.186420,28.474080,4XCBNQXCW7HKCBY7
savings,us-east-1,db.r5.4xlarge,multi-az,oracle,byol,1yr,Partial Upfront,7735.70,0.883048,21.193152,1.765514,42.372344,4XCBNQXCW7HKCBY7
savings,us-east-1,db.r5.4xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,1.854418,44.506032,1.854418,44.506032,4XCBNQXCW7HKCBY7
onDemand,us-east-1,db.r4.large,multi-az,oracle,byol,,,,0.412800,9.907200,0.412800,9.907200,58ZQG7UCTF4DJSP6
onDemand,us-east-1,db.r6in.2xlarge,multi-az,oracle,byol,,,,2.380480,57.131520,2.380480,57.131520,594ZUW3RARP2J8FE
onDemand,us-east-1,db.r6in.12xlarge,multi-az,oracle,byol,,,,14.282880,342.789120,14.282880,342.789120,5KP3U59B3D7BMBM4
onDemand,us-east-1,db.r5.2xlarge.tpc1.mem2x,multi-az,oracle,byol,,,,3.206080,76.945920,3.206080,76.945920,64QHD9PD8PJK6FPY
savings,us-east-1,db.r5.2xlarge.tpc1.mem2x,multi-az,oracle,byol,3yr,All Upfront,30566.12,0.000000,0.000000,1.162298,27.895159,64QHD9PD8PJK6FPY
savings,us-east-1,db.r5.2xlarge.tpc1.mem2x,multi-az,oracle,byol,3yr,Partial Upfront,15595.24,0.593400,14.241600,1.186420,28.474080,64QHD9PD8PJK6FPY
savings,us-east-1,db.r5.2xlarge.tpc1.mem2x,multi-az,oracle,byol,1yr,All Upfront,15161.80,0.000000,0.000000,1.729614,41.510746,64QHD9PD8PJK6FPY
savings,us-east-1,db.r5.2xlarge.tpc1.mem2x,multi-az,oracle,byol,1yr,No Upfront,0.00,1.854418,44.506032,1.854418,44.506032,64QHD9PD8PJK6FPY
savings,us-east-1,db.r5.2xlarge.tpc1.mem2x,multi-az,oracle,byol,1yr,Partial Upfront,7735.70,0.883048,21.193152,1.765514,42.372344,64QHD9PD8PJK6FPY
onDemand,us-east-1,db.r5b.large,multi-az,oracle,byol,,,,0.473860,11.372640,0.473860,11.372640,6QDAJXF8QAQWFMU4
savings,us-east-1,db.r5b.large,multi-az,oracle,byol,1yr,Partial Upfront,1246.14,0.142244,3.413856,0.284400,6.825601,6QDAJXF8QAQWFMU4
savings,us-east-1,db.r5b.large,multi-az,oracle,byol,1yr,All Upfront,2442.40,0.000000,0.000000,0.278622,6.686927,6QDAJXF8QAQWFMU4
savings,us-east-1,db.r5b.large,multi-az,oracle,byol,1yr,No Upfront,0.00,0.298678,7.168272,0.298678,7.168272,6QDAJXF8QAQWFMU4
savings,us-east-1,db.r5b.large,multi-az,oracle,byol,3yr,Partial Upfront,2492.28,0.094858,2.276592,0.189629,4.551089,6QDAJXF8QAQWFMU4
savings,us-east-1,db.r5b.large,multi-az,oracle,byol,3yr,All Upfront,4883.94,0.000000,0.000000,0.185715,4.457166,6QDAJXF8QAQWFMU4
onDemand,us-east-1,db.r7i.12xlarge,multi-az,oracle,byol,,,,10.320000,247.680000,10.320000,247.680000,6UTX9DBHBG5QT3T5
savings,us-east-1,db.r7i.12xlarge,multi-az,oracle,byol,1yr,All Upfront,56954.36,0.000000,0.000000,6.497189,155.932539,6UTX9DBHBG5QT3T5
savings,us-east-1,db.r7i.12xlarge,multi-az,oracle,byol,1yr,Partial Upfront,29381.04,3.354000,80.496000,6.705704,160.936903,6UTX9DBHBG5QT3T5
savings,us-east-1,db.r7i.12xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,6.914400,165.945600,6.914400,165.945600,6UTX9DBHBG5QT3T5
onDemand,us-east-1,db.r6i.6xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,19.236480,461.675520,19.236480,461.675520,76R5K79USPD6PMPE
savings,us-east-1,db.r6i.6xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,All Upfront,242656.74,0.000000,0.000000,9.227194,221.452649,76R5K79USPD6PMPE
savings,us-east-1,db.r6i.6xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,Partial Upfront,126383.88,4.809120,115.418880,9.614956,230.758948,76R5K79USPD6PMPE
savings,us-east-1,db.r6i.6xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,All Upfront,114588.12,0.000000,0.000000,13.071882,313.725175,76R5K79USPD6PMPE
savings,us-east-1,db.r6i.6xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,Partial Upfront,58978.80,6.732768,161.586432,13.460899,323.061586,76R5K79USPD6PMPE
savings,us-east-1,db.r6i.6xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,No Upfront,0.00,13.850300,332.407200,13.850300,332.407200,76R5K79USPD6PMPE
onDemand,us-east-1,db.r3.xlarge,multi-az,oracle,byol,,,,0.817000,19.608000,0.817000,19.608000,7CHNTPQACA2TD9BN
onDemand,us-east-1,db.r5b.4xlarge.tpc2.mem2x,multi-az,oracle,byol,,,,7.586060,182.065440,7.586060,182.065440,7ZT2CVJSZYU7H6AJ
savings,us-east-1,db.r5b.4xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,No Upfront,0.00,5.458850,131.012400,5.458850,131.012400,7ZT2CVJSZYU7H6AJ
savings,us-east-1,db.r5b.4xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,Partial Upfront,49812.06,1.895440,45.490560,3.789579,90.949889,7ZT2CVJSZYU7H6AJ
savings,us-east-1,db.r5b.4xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,Partial Upfront,23245.80,2.653616,63.686784,5.305430,127.330316,7ZT2CVJSZYU7H6AJ
savings,us-east-1,db.r5b.4xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,All Upfront,95639.74,0.000000,0.000000,3.636769,87.282446,7ZT2CVJSZYU7H6AJ
savings,us-east-1,db.r5b.4xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,All Upfront,45162.90,0.000000,0.000000,5.152053,123.649281,7ZT2CVJSZYU7H6AJ
onDemand,us-east-1,db.r6i.xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,3.206080,76.945920,3.206080,76.945920,87ME8ZAF4H48TJPB
savings,us-east-1,db.r6i.xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,All Upfront,40442.36,0.000000,0.000000,1.537849,36.908382,87ME8ZAF4H48TJPB
savings,us-east-1,db.r6i.xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,Partial Upfront,9829.80,1.122128,26.931072,2.243483,53.843598,87ME8ZAF4H48TJPB
savings,us-east-1,db.r6i.xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,No Upfront,0.00,2.308412,55.401888,2.308412,55.401888,87ME8ZAF4H48TJPB
savings,us-east-1,db.r6i.xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,All Upfront,19098.02,0.000000,0.000000,2.178647,52.287529,87ME8ZAF4H48TJPB
savings,us-east-1,db.r6i.xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,Partial Upfront,21063.98,0.801520,19.236480,1.602493,38.459825,87ME8ZAF4H48TJPB
onDemand,us-east-1,db.r4.16xlarge,multi-az,oracle,byol,,,,13.209600,317.030400,13.209600,317.030400,8FDV8X6WWVARPX5Y
onDemand,us-east-1,db.r7i.24xlarge,multi-az,oracle,byol,,,,20.640000,495.360000,20.640000,495.360000,8KGXZY6TK5R4UGUZ
savings,us-east-1,db.r7i.24xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,13.828800,331.891200,13.828800,331.891200,8KGXZY6TK5R4UGUZ
savings,us-east-1,db.r7i.24xlarge,multi-az,oracle,byol,1yr,All Upfront,113907.86,0.000000,0.000000,12.994280,311.862724,8KGXZY6TK5R4UGUZ
savings,us-east-1,db.r7i.24xlarge,multi-az,oracle,byol,1yr,Partial Upfront,58762.08,6.708000,160.992000,13.411409,321.873807,8KGXZY6TK5R4UGUZ
onDemand,us-east-1,db.r7i.4xlarge,multi-az,oracle,byol,,,,3.440000,82.560000,3.440000,82.560000,8KTVT58VGYK3NTSZ
savings,us-east-1,db.r7i.4xlarge,multi-az,oracle,byol,1yr,Partial Upfront,9793.68,1.118000,26.832000,2.235235,53.645634,8KTVT58VGYK3NTSZ
savings,us-east-1,db.r7i.4xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,2.304800,55.315200,2.304800,55.315200,8KTVT58VGYK3NTSZ
savings,us-east-1,db.r7i.4xlarge,multi-az,oracle,byol,1yr,All Upfront,18984.50,0.000000,0.000000,2.165697,51.976728,8KTVT58VGYK3NTSZ
onDemand,us-east-1,db.r5b.12xlarge,multi-az,oracle,byol,,,,11.377800,273.067200,11.377800,273.067200,8R9MSWAHEX9NERV5
savings,us-east-1,db.r5b.12xlarge,multi-az,oracle,byol,1yr,All Upfront,58605.56,0.000000,0.000000,6.685553,160.453279,8R9MSWAHEX9NERV5
savings,us-east-1,db.r5b.12xlarge,multi-az,oracle,byol,3yr,Partial Upfront,59801.82,2.275560,54.613440,4.549566,109.189593,8R9MSWAHEX9NERV5
savings,us-east-1,db.r5b.12xlarge,multi-az,oracle,byol,3yr,All Upfront,117211.12,0.000000,0.000000,4.457036,106.968852,8R9MSWAHEX9NERV5
savings,us-east-1,db.r5b.12xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,7.168014,172.032336,7.168014,172.032336,8R9MSWAHEX9NERV5
savings,us-east-1,db.r5b.12xlarge,multi-az,oracle,byol,1yr,Partial Upfront,29900.48,3.413340,81.920160,6.824301,163.783213,8R9MSWAHEX9NERV5
onDemand,us-east-1,db.r5b.4xlarge.tpc2.mem3x,multi-az,oracle,byol,,,,11.377800,273.067200,11.377800,273.067200,8SDT5FHNNVGWQPY5
savings,us-east-1,db.r5b.4xlarge.tpc2.mem3x,multi-az,oracle,byol,1yr,All Upfront,67744.78,0.000000,0.000000,7.728129,185.475099,8SDT5FHNNVGWQPY5
savings,us-east-1,db.r5b.4xlarge.tpc2.mem3x,multi-az,oracle,byol,1yr,Partial Upfront,34868.70,3.980424,95.530176,7.958145,190.995474,8SDT5FHNNVGWQPY5
savings,us-east-1,db.r5b.4xlarge.tpc2.mem3x,multi-az,oracle,byol,3yr,All Upfront,143459.18,0.000000,0.000000,5.455137,130.923276,8SDT5FHNNVGWQPY5
savings,us-east-1,db.r5b.4xlarge.tpc2.mem3x,multi-az,oracle,byol,3yr,Partial Upfront,74718.52,2.843160,68.235840,5.684384,136.425226,8SDT5FHNNVGWQPY5
savings,us-east-1,db.r5b.4xlarge.tpc2.mem3x,multi-az,oracle,byol,1yr,No Upfront,0.00,8.188318,196.519632,8.188318,196.519632,8SDT5FHNNVGWQPY5
onDemand,us-east-1,db.r3.large,multi-az,oracle,byol,,,,0.412800,9.907200,0.412800,9.907200,8XDMUWGWQE4XYGMP
onDemand,us-east-1,db.r5d.xlarge,multi-az,oracle,byol,,,,0.915900,21.981600,0.915900,21.981600,94MPDY7KKWWMKVAE
savings,us-east-1,db.r5d.xlarge,multi-az,oracle,byol,3yr,Partial Upfront,6056.98,0.230480,5.531520,0.460801,11.059222,94MPDY7KKWWMKVAE
savings,us-east-1,db.r5d.xlarge,multi-az,oracle,byol,3yr,All Upfront,11629.78,0.000000,0.000000,0.442231,10.613534,94MPDY7KKWWMKVAE
savings,us-east-1,db.r5d.xlarge,multi-az,oracle,byol,1yr,All Upfront,5491.96,0.000000,0.000000,0.626507,15.036167,94MPDY7KKWWMKVAE
savings,us-east-1,db.r5d.xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,0.663748,15.929952,0.663748,15.929952,94MPDY7KKWWMKVAE
savings,us-east-1,db.r5d.xlarge,multi-az,oracle,byol,1yr,Partial Upfront,2826.82,0.322672,7.744128,0.645147,15.483539,94MPDY7KKWWMKVAE
onDemand,us-east-1,db.r5b.4xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,15.172120,364.130880,15.172120,364.130880,9SW7SVD5ZHRCS8F3
savings,us-east-1,db.r5b.4xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,Partial Upfront,99624.12,3.790880,90.981120,7.579157,181.899778,9SW7SVD5ZHRCS8F3
savings,us-east-1,db.r5b.4xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,All Upfront,191278.62,0.000000,0.000000,7.273504,174.564107,9SW7SVD5ZHRCS8F3
savings,us-east-1,db.r5b.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,Partial Upfront,46491.60,5.307232,127.373568,10.610860,254.660632,9SW7SVD5ZHRCS8F3
savings,us-east-1,db.r5b.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,No Upfront,0.00,10.917700,262.024800,10.917700,262.024800,9SW7SVD5ZHRCS8F3
savings,us-east-1,db.r5b.4xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,All Upfront,90325.80,0.000000,0.000000,10.304107,247.298563,9SW7SVD5ZHRCS8F3
onDemand,us-east-1,db.r5d.12xlarge,multi-az,oracle,byol,,,,10.993380,263.841120,10.993380,263.841120,9SX4EAGZYAAZDU2F
savings,us-east-1,db.r5d.12xlarge,multi-az,oracle,byol,1yr,All Upfront,65900.08,0.000000,0.000000,7.517691,180.424586,9SX4EAGZYAAZDU2F
savings,us-east-1,db.r5d.12xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,7.965406,191.169744,7.965406,191.169744,9SX4EAGZYAAZDU2F
savings,us-east-1,db.r5d.12xlarge,multi-az,oracle,byol,1yr,Partial Upfront,33919.26,3.872064,92.929536,7.741475,185.795409,9SX4EAGZYAAZDU2F
savings,us-east-1,db.r5d.12xlarge,multi-az,oracle,byol,3yr,All Upfront,139553.92,0.000000,0.000000,5.306636,127.359270,9SX4EAGZYAAZDU2F
savings,us-east-1,db.r5d.12xlarge,multi-az,oracle,byol,3yr,Partial Upfront,72683.76,2.765760,66.378240,5.529611,132.710670,9SX4EAGZYAAZDU2F
onDemand,us-east-1,db.r5b.large.tpc1.mem2x,multi-az,oracle,byol,,,,0.948580,22.765920,0.948580,22.765920,ABCKDM46MKK3GWMS
savings,us-east-1,db.r5b.large.tpc1.mem2x,multi-az,oracle,byol,1yr,No Upfront,0.00,0.682324,16.375776,0.682324,16.375776,ABCKDM46MKK3GWMS
savings,us-east-1,db.r5b.large.tpc1.mem2x,multi-az,oracle,byol,1yr,Partial Upfront,2905.94,0.331702,7.960848,0.663203,15.916878,ABCKDM46MKK3GWMS
savings,us-east-1,db.r5b.large.tpc1.mem2x,multi-az,oracle,byol,1yr,All Upfront,5645.04,0.000000,0.000000,0.643970,15.455277,ABCKDM46MKK3GWMS
savings,us-east-1,db.r5b.large.tpc1.mem2x,multi-az,oracle,byol,3yr,All Upfront,11954.86,0.000000,0.000000,0.454592,10.910208,ABCKDM46MKK3GWMS
savings,us-east-1,db.r5b.large.tpc1.mem2x,multi-az,oracle,byol,3yr,Partial Upfront,6226.40,0.236930,5.686320,0.473693,11.368638,ABCKDM46MKK3GWMS
onDemand,us-east-1,db.r5d.2xlarge,multi-az,oracle,byol,,,,1.832660,43.983840,1.832660,43.983840,AWGW2MATD2G5ERA8
savings,us-east-1,db.r5d.2xlarge,multi-az,oracle,byol,3yr,All Upfront,23258.70,0.000000,0.000000,0.884428,21.226283,AWGW2MATD2G5ERA8
savings,us-east-1,db.r5d.2xlarge,multi-az,oracle,byol,3yr,Partial Upfront,12113.96,0.460960,11.063040,0.921602,22.118445,AWGW2MATD2G5ERA8
savings,us-east-1,db.r5d.2xlarge,multi-az,oracle,byol,1yr,All Upfront,10983.06,0.000000,0.000000,1.252916,30.069979,AWGW2MATD2G5ERA8
savings,us-east-1,db.r5d.2xlarge,multi-az,oracle,byol,1yr,Partial Upfront,5653.64,0.645344,15.488256,1.290295,30.967079,AWGW2MATD2G5ERA8
savings,us-east-1,db.r5d.2xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,1.327582,31.861968,1.327582,31.861968,AWGW2MATD2G5ERA8
onDemand,us-east-1,db.r6id.xlarge,multi-az,oracle,byol,,,,1.025120,24.602880,1.025120,24.602880,AX32YB28AEJJANDZ
savings,us-east-1,db.r6id.xlarge,multi-az,oracle,byol,1yr,Partial Upfront,3367.76,0.384420,9.226080,0.768604,18.446504,AX32YB28AEJJANDZ
savings,us-east-1,db.r6id.xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,0.789480,18.947520,0.789480,18.947520,AX32YB28AEJJANDZ
savings,us-east-1,db.r6id.xlarge,multi-az,oracle,byol,3yr,Partial Upfront,7413.20,0.282080,6.769920,0.563972,13.535332,AX32YB28AEJJANDZ
savings,us-east-1,db.r6id.xlarge,multi-az,oracle,byol,1yr,All Upfront,6554.06,0.000000,0.000000,0.747668,17.944038,AX32YB28AEJJANDZ
savings,us-east-1,db.r6id.xlarge,multi-az,oracle,byol,3yr,All Upfront,14283.74,0.000000,0.000000,0.543149,13.035583,AX32YB28AEJJANDZ
onDemand,us-east-1,db.r7i.8xlarge,multi-az,oracle,byol,,,,6.880000,165.120000,6.880000,165.120000,BJER7YQ66UTH983G
savings,us-east-1,db.r7i.8xlarge,multi-az,oracle,byol,1yr,Partial Upfront,19587.36,2.236000,53.664000,4.470470,107.291269,BJER7YQ66UTH983G
savings,us-east-1,db.r7i.8xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,4.609600,110.630400,4.609600,110.630400,BJER7YQ66UTH983G
savings,us-east-1,db.r7i.8xlarge,multi-az,oracle,byol,1yr,All Upfront,37969.00,0.000000,0.000000,4.331394,103.953457,BJER7YQ66UTH983G
onDemand,us-east-1,db.r7i.2xlarge,multi-az,oracle,byol,,,,1.720000,41.280000,1.720000,41.280000,BNGXK5GFJH542U55
savings,us-east-1,db.r7i.2xlarge,multi-az,oracle,byol,1yr,All Upfront,9492.68,0.000000,0.000000,1.082898,25.989541,BNGXK5GFJH542U55
savings,us-east-1,db.r7i.2xlarge,multi-az,oracle,byol,1yr,Partial Upfront,4896.84,0.559000,13.416000,1.117617,26.822817,BNGXK5GFJH542U55
savings,us-east-1,db.r7i.2xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,1.152400,27.657600,1.152400,27.657600,BNGXK5GFJH542U55
onDemand,us-east-1,db.r6in.metal,multi-az,oracle,byol,,,,28.565760,685.578240,28.565760,685.578240,BWCFQKPZE3Q8TTVF
onDemand,us-east-1,db.r7i.xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,3.440000,82.560000,3.440000,82.560000,BWCKVP4ZT8T8B5C5
onDemand,us-east-1,db.r5b.8xlarge,multi-az,oracle,byol,,,,7.586060,182.065440,7.586060,182.065440,BXZWJREAVF2BNANC
savings,us-east-1,db.r5b.8xlarge,multi-az,oracle,byol,3yr,All Upfront,78148.20,0.000000,0.000000,2.971640,71.319370,BXZWJREAVF2BNANC
savings,us-east-1,db.r5b.8xlarge,multi-az,oracle,byol,3yr,Partial Upfront,39871.32,1.517212,36.413088,3.033347,72.800330,BXZWJREAVF2BNANC
savings,us-east-1,db.r5b.8xlarge,multi-az,oracle,byol,1yr,All Upfront,39074.10,0.000000,0.000000,4.457461,106.979055,BXZWJREAVF2BNANC
savings,us-east-1,db.r5b.8xlarge,multi-az,oracle,byol,1yr,Partial Upfront,19935.66,2.275732,54.617568,4.549935,109.198430,BXZWJREAVF2BNANC
savings,us-east-1,db.r5b.8xlarge,multi-az,oracle,byol,1yr,No Upfront,0.00,4.779106,114.698544,4.779106,114.698544,BXZWJREAVF2BNANC
onDemand,us-east-1,db.r6i.xlarge.tpc2.mem2x,multi-az,oracle,byol,,,,1.603040,38.472960,1.603040,38.472960,CMMB3HFA55P8MQ7P
savings,us-east-1,db.r6i.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,No Upfront,0.00,1.154206,27.700944,1.154206,27.700944,CMMB3HFA55P8MQ7P
savings,us-east-1,db.r6i.xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,All Upfront,20221.18,0.000000,0.000000,0.768925,18.454191,CMMB3HFA55P8MQ7P
savings,us-east-1,db.r6i.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,All Upfront,9548.58,0.000000,0.000000,1.089274,26.142587,CMMB3HFA55P8MQ7P
savings,us-east-1,db.r6i.xlarge.tpc2.mem2x,multi-az,oracle,byol,3yr,Partial Upfront,10531.56,0.400760,9.618240,0.801230,19.229520,CMMB3HFA55P8MQ7P
savings,us-east-1,db.r6i.xlarge.tpc2.mem2x,multi-az,oracle,byol,1yr,Partial Upfront,4914.90,0.561064,13.465536,1.121742,26.921799,CMMB3HFA55P8MQ7P
onDemand,us-east-1,db.r6in.4xlarge,multi-az,oracle,byol,,,,4.760960,114.263040,4.760960,114.263040,CP34JCUDZNTCVM32
onDemand,us-east-1,db.r5.xlarge.tpc2.mem4x,multi-az,oracle,byol,,,,3.206080,76.945920,3.206080,76.945920,D4TKCTSGBTTF8XQA
savings,us-east-1,db.r5.xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,All Upfront,30566.12,0.000000,0.000000,1.162298,27.895159,D4TKCTSGBTTF8XQA
savings,us-east-1,db.r5.xlarge.tpc2.mem4x,multi-az,oracle,byol,3yr,Partial Upfront,15595.24,0.593400,14.241600,1.186420,28.474080,D4TKCTSGBTTF8XQA
savings,us-east-1,db.r5.xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,No Upfront,0.00,1.854418,44.506032,1.854418,44.506032,D4TKCTSGBTTF8XQA
savings,us-east-1,db.r5.xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,All Upfront,15161.80,0.000000,0.000000,1.729614,41.510746,D4TKCTSGBTTF8XQA
savings,us-east-1,db.r5.xlarge.tpc2.mem4x,multi-az,oracle,byol,1yr,Partial Upfront,7735.70,0.883048,21.193152,1.765514,42.372344,D4TKCTSGBTTF8XQA
