type,region,instance,deployment,engine,license,term,purchaseOption,upfront,hourly,daily,adjustedAmortisedHourly,adjustedAmortisedDaily,sku
savings,eu-west-1,db.r5.2xlarge.tpc2.mem8x,single-az,oracle,byol,1yr,All Upfront,44631.00,0.000000,0.000000,5.091376,122.193018,X9976JPN3MYRDHD4
onDemand,eu-west-1,db.r6in.8xlarge,single-az,oracle,byol,,,,6.208000,148.992000,6.208000,148.992000,XDHTSRJVKXZKCYJW
onDemand,eu-west-1,db.r3.2xlarge,single-az,oracle,byol,,,,1.055000,25.320000,1.055000,25.320000,XER9Y6EJWNKHKVN9
onDemand,eu-west-1,db.r5.2xlarge,single-az,oracle,byol,,,,1.238000,29.712000,1.238000,29.712000,Z48J4PPWCHKVCJVB
onDemand,eu-west-1,db.r5.8xlarge,single-az,oracle,byol,,,,4.128000,99.072000,4.128000,99.072000,Z5RZTKQTA86DRM3F
savings,eu-west-1,db.r5.8xlarge,single-az,oracle,byol,1yr,All Upfront,22315.00,0.000000,0.000000,2.545631,61.095140,Z5RZTKQTA86DRM3F
savings,eu-west-1,db.r5.8xlarge,single-az,oracle,byol,1yr,Partial Upfront,11385.00,1.299700,31.192800,2.598468,62.363231,Z5RZTKQTA86DRM3F
savings,eu-west-1,db.r5.8xlarge,single-az,oracle,byol,3yr,Partial Upfront,23883.00,0.908800,21.811200,1.816968,43.607230,Z5RZTKQTA86DRM3F
savings,eu-west-1,db.r5.8xlarge,single-az,oracle,byol,3yr,All Upfront,46810.00,0.000000,0.000000,1.779983,42.719598,Z5RZTKQTA86DRM3F
savings,eu-west-1,db.r5.8xlarge,single-az,oracle,byol,1yr,No Upfront,0.00,2.729400,65.505600,2.729400,65.505600,Z5RZTKQTA86DRM3F
onDemand,eu-west-1,db.r6in.large,single-az,oracle,byol,,,,0.388000,9.312000,0.388000,9.312000,ZQN98VCTZJM4NRW8
onDemand,eu-west-1,db.r7i.xlarge.tpc2.mem4x,single-az,oracle,byol,,,,2.240000,53.760000,2.240000,53.760000,ZY9SKJDJD736MA7P
